0.007042361	0.005788174	0.028895161	0.001647913	-0.009297469	0.005184016	0.00789889
0.011409269	0.005661163	0.032760037	0.014534467	0.003016333	0.004912945	0.009660906
0.003590691	0.006737163	-0.009237289	0.009469273	-0.005910063	0.004996997	0.010980297
0.008328794	0.003866606	0.032662373	0.002913999	0.000210269	0.005657419	0.012601976
0.00169945	0.003570251	-0.00250847	0.005545901	-0.002556862	0.006026212	0.014118712
0.001315236	0.008813963	-0.015781222	-0.002182271	0.0021635	0.004462717	0.014614392
0.006426864	0.004596023	0.00089469	0.008644899	0.001452616	0.004270847	0.014095083
0.004491364	0.003355164	0.013902553	-0.001956997	0.00522243	0.004766535	0.013905976
0.00470687	0.008092255	0.006368235	-0.003757501	0.009835133	0.005097829	0.013053218
0.014828806	0.010006637	0.032604747	0.005492262	0.006923073	0.003767222	0.012768318
0.004641797	0.003744721	0.020347732	0.005086359	0.003414294	0.004533206	0.012934549
0.008333691	0.007275398	7.64E-05	0.009392342	0.00030045	0.00421512	0.01286332
0.004225515	0.004155237	0.016825718	0.00602744	0.004242995	0.004906021	0.01286332
0.01087851	0.003122001	0.019292294	0.003809195	0.003010834	0.004638531	0.013432581
0.010689909	0.011460126	0.021059069	0.003456012	0.006745918	0.002905769	0.013456272
0.004843891	0.007970876	0.008335012	0.001887371	0.014418083	0.003419767	0.013408887
0.007780512	0.007936655	0.024246169	0.003318498	0.016302404	0.001438419	0.013432581
0.006963129	0.011127124	0.000918938	0.002117822	0.010792258	0.002287022	0.013385192
0.010321119	0.009029664	0.017961148	-0.001202704	0.012024445	0.00359781	0.013456272
0.01378932	0.006437997	0.031257089	0.010908289	0.001029918	0.002614215	0.011863985
0.00577645	0.008482079	0.011737356	-0.003571332	0.012291932	0.003738934	0.011553856
0.004901123	0.010661236	0.004411241	0.004353856	-0.001812359	0.004113013	0.011601593
0.009788633	0.01031285	0.015998676	0.003627468	0.004822979	0.003572592	0.012411735
0.013857981	0.014056759	0.014882635	0.000415246	0.015745731	0.004925689	0.012934549
-0.010859904	-0.001914619	-0.00681612	-0.0100701	0.029365606	0.007331021	0.013811369
0.015785154	0.010662271	0.028024172	-0.002033414	-0.002288844	0.005490773	0.01520321
-0.001836462	0.007323041	-0.01168243	-0.00330366	0.013553244	0.006410631	0.015790644
0.002353884	0.007511518	-0.005016668	-0.007151742	0.000214177	0.005341245	0.015673267
-0.005477476	0.000947611	-0.037329547	-0.004241033	0.017625174	0.006492354	0.013598371
0.002387592	-2.78E-05	-0.012516822	-0.013112651	-0.004363839	0.006856731	0.010597192
-0.00619187	-0.002410518	-0.015249137	-0.014102757	-0.00207667	0.00325603	0.008600357
-0.000853156	-0.000262281	-0.014254808	-0.014564342	0.005488194	0.003126767	0.005269081
0.007078377	0.003749113	0.0107598	-0.011559571	0.002446482	0.00286849	0.004288015
0.00254319	0.007527428	0.000340531	0.000213259	0.004570898	0.00421665	0.00433716
0.001789665	0.002774034	0.001469175	-0.006138793	0.000352681	0.004421924	0.004312588
-0.002420144	0.004814413	-0.012336713	-0.002076337	-0.002685824	0.005278292	0.003574326
-0.002175648	0.001815239	-0.008457439	-0.012351537	-8.49E-05	0.006237075	0.00310563
0.006366999	0.002694853	0.008843396	-0.005845286	0.0145123	0.003057752	0.00310563
0.013529024	0.009726874	0.028192652	-0.001921592	0.00926396	0.005478202	0.002537083
0.007626249	0.003988393	0.01954905	0.001722578	0.008184397	0.005150896	0.002487583
0.005697986	0.009300441	0.003275254	0.003981422	-0.009994515	0.008465792	0.002487583
0.005143519	0.003054731	0.023978607	-0.002197395	0.01137515	0.007978345	0.002512334
0.005179469	0.005813942	0.009154792	0.003321541	0.010184697	0.006797863	0.00354968
0.005137317	0.008069366	0.014670431	0.002094371	-0.002815457	0.00716274	0.004828078
0.008158806	0.002138845	0.017644065	-0.00102265	-0.001449934	0.008972634	0.006099972
0.002661545	0.005848885	-0.002925077	0.003577683	-0.001534385	0.006884633	0.007244027
0.004894202	0.007712562	0.004427832	-0.001156766	0.002845476	0.009427518	0.00850372
0.002113134	0.006278774	0.009377211	0.002970147	-0.001403202	0.007772828	0.009757097
0.009720557	0.002863436	0.01739295	0.006509064	0.013516615	0.007499728	0.010908509
-1.62E-05	0.004432186	-0.013508572	-0.000184466	-0.007943105	0.008237052	0.011983163
-0.002349192	0.003544608	-0.010530747	0.002535439	-0.005681463	0.006910746	0.012792072
0.004522788	0.001373754	-0.015836248	-9.11E-05	0.014067503	0.003584008	0.012792072
-0.003369004	0.001212066	-0.01516784	-0.003856921	0.01321245	0.011048112	0.012815823
0.004717279	0.002894943	0.004331604	0.000787041	-0.005975779	0.005725531	0.012792072
0.003730227	0.003883876	-0.008616986	-0.006135744	-0.000131436	0.003296622	0.012364152
0.000700134	0.005624733	-0.019844057	-0.005510729	0.006610018	0.004245943	0.011004221
-0.006195854	0.006642232	-0.037493862	-0.002398823	0.004183083	0.005589365	0.007826212
0.002806446	0.008304051	-0.019609457	-0.007369417	-0.003643349	0.004386438	0.005171148
-0.007960327	-0.003024413	-0.036375575	-0.013770204	0.001741553	0.006799835	0.004803555
-0.025247054	-0.02461769	-0.087325434	-0.028310859	0.00890135	0.001945799	0.00127176
-0.014298955	-0.012522675	-0.090733291	-0.027131448	-0.027441779	0.002481912	0.000449595
-0.003483614	0.000255403	-0.053535247	-0.024290695	0.025681667	-0.001560484	0.000449595
0.000336114	0.006651631	-0.00207914	-0.014898987	0.007047719	-8.01E-05	0.00039968
0.006723752	0.003752935	0.03800463	-0.002044597	0.003033931	0.002959085	0.00029982
0.003041712	0.00417185	0.019339937	-0.000943432	-0.009589247	0.00328869	0.000324789
0.007243673	0.000768783	0.034539701	0.006257553	0.006995184	0.004595975	0.000474549
0.004340398	0.002726535	0.01867179	0.001857242	0.001224589	0.004545373	0.000474549
0.004393762	0.006936074	-0.001588603	0.002879671	-0.000472432	0.005074256	0.000474549
-0.003829973	0.008115853	-0.011893984	0.001095927	0.013365682	0.003974514	0.00039968
0.005799794	0.005650328	0.016261215	0.00565252	-0.010041401	0.006524578	0.000224899
0.001264165	0.00242078	0.00202454	0.002619289	0.000582986	0.006067516	0.00019992
0.00957082	0.003674229	0.052511902	0.004078505	-0.012202057	0.001263059	0.000174939
0.000747487	-0.001513747	0.012736196	-0.000380364	0.017101352	0.004940465	0.000249875
0.000833373	0.001183219	-0.005061812	-0.000948034	8.56E-05	0.004353095	0.000374719
0.00392643	-0.000455558	0.007284333	0.002452872	-0.005018071	0.005654573	0.000349755
-0.001353704	0.001478596	0.003013039	0.002932358	0.02140585	0.002796409	0.00039968
0.000934315	0.001840644	0.012360871	0.001232123	-0.016927532	0.003345401	0.000349755
0.003782431	-0.000323437	0.016682992	0.001481837	0.00768645	0.001611999	0.00029982
0.007685666	0.001880458	0.026521069	0.002287605	-0.001534459	0.00488608	0.00019992
0.004071766	0.005591178	0.001053845	0.001040648	0.000742165	0.003873073	0.000224899
-0.004627994	0.007439801	-0.02396764	0.002914159	0.002700054	0.003197527	0.000174939
